,Self-presentation, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,
 , ,, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Step 2,1  ,2 ,3,4,5,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,Athletic action,Dressed but posed,Mixed Message,Non-sport setting,Enhanced Femininity,Sexually suggestive,Combination,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Instagram account,Date photo was taken,Number of Likes,Category coding step 1,Social Cause? (Y/N),Caption,Coding step 2,# hashtags,# user tags (@),,,,,,,,,,,,,,,,,,,,,,,,
"Charles, Tina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Clarendon, Layshia",layshiac,7/30/20,"1,509",2,N,"I’m sooo proud to announce that I’m partnering with_@adidashoops_and the_@wnba_to give 1,000 Adidas legacy student athletes access to WNBA League Pass. We know that representation matters and you need to see it to believe it. How can we tell our young people the W is full of amazing dope women and then not give them access to witness it nightly? We’re changing that now!_#AdidasLegacy_#SeeItToBelieveIt",3,,,,,,,,,,,,,,,,,,,,,,,,,,
"Clarendon, Layshia",layshiac,7/30/20,"1,509",2,N,"I’m sooo proud to announce that I’m partnering with_@adidashoops_and the_@wnba_to give 1,000 Adidas legacy student athletes access to WNBA League Pass. We know that representation matters and you need to see it to believe it. How can we tell our young people the W is full of amazing dope women and then not give them access to witness it nightly? We’re changing that now!_#AdidasLegacy_#SeeItToBelieveIt",3,,,,,,,,,,,,,,,,,,,,,,,,,,
"Clarendon, Layshia",layshiac ,4/16/21,"1,991",6,y,"Link in bio! Blown away at @britnidlc phenomenal story telling skills. It’s one thing to have your story told and another to have it done by someone with such care, nuance and flat out skill. This is why we need people in positions who represent the communities they’re actually reporting on. Britni is a non binary writer who, in our conversations expanded my language and understanding around marginalized gender identities. It’s important to go beyond pointing out the obvious sports binary and how currently bodies are policed to squeeze people into rigid constructions of gender. How dope would it be if we started to have intentional conversations around how to create healthier, safer, more inclusive environments in sports for those of us who don’t fit the mold? Seems simple enough to me. That is unless people want us to shut up and not exist __. __ :@ruffdraft",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Clarendon, Layshia",layshiac ,5/15/21,"3,127",2,n,Loading… __ #Year9 #CountIt #PonyTailGang #OwnTheCrown ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"Clark, Alysha",alyshaclark,8/14/20,"2,241",2,Y,"•Six years ago today, _#MichelleCusseaux_ was killed by police in her own home._ 
_ 
•She is one of many who fell victim to the intersectional vulnerability of struggling with mental health while Black and female. _ 
_ 
•I wear this shirt in their honor___ 
_ 
•Learn more: aapf.org/SayHerName_ 
_ 
#SayHerName ",3,,,,,,,,,,,,,,,,,,,,,,,,,,
"Clark, Alysha",alyshaclark,9/10/20,"2,125",1,Y,"__My 6th annual Toy Drive with_@seattlechildrens_is here! It will run from today through the 30th. _ 
_ 
__I’m so grateful to the_@seattlestorm_for supporting me in this and helping it grow over the years. Thank you_@denaliai_for supporting this year and matching toy for toy_____ 
_ 
__This year we curated a wishlist on_@amazon_specifically for the toy drive. For those who don’t have an amazon account, we created a fundraising page where you can donate and help purchase toys & supplies that are needed_",4,,,,,,,,,,,,,,,,,,,,,,,,,,
"Clark, Alysha",alyshaclark,9/29/21,"6,730",2,N,"•Incredibly honored and grateful to be the only unanimous choice for 1st team! Wow! _ 
_ 
•My defense is something I’ve taken pride in over the years. All the film study, all the chart breakdowns, all the little details. Man. _ 
_ 
•What I do doesn’t always show up on the stat sheet. So, thank you to the coaches for recognizing my work. Thank you to my teammates & the rest of the Storm organization for always encouraging me and appreciating my value. _ 
_ 
•This is so dope man. Going from a collegiate post player to 1st team all defense for defending the best guards in the world!!? No one could’ve written my story any better _______ 
_ 
#AudienceOfOne_#NotDoneYet",1,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cloud, Natasha",t__cloud9 ,8/10/20,"3,929",2,N,MSI - Maplezone Sports Institute,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cloud, Natasha",t__cloud9 ,9/11/20,"9,786",1,N,Who you are and what you do/sacrifice for our family will never be taken for granted. Mi amor__,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cloud, Natasha",t__cloud9 ,9/28/20,"3,676",4,N,"This has been the first time in our careers that I’ve truly had an opportunity to sit back and just admire you. I am so incredibly proud of your growth not only as a player, but more so as the phenomenal person you are. This league has given you an immense amount of opportunity to not only showcase your talent, but more so your heart. You and all the other amazing women you’re surrounded by are pioneers for putting softball back on the map (where it should be). 
- 
You never cease to amaze me; and in that I think of all the young black and brown girls that will look at you in the same light. Representation for not only women, but for the young minority girls who will dream to be the next Lele Ocasio, the same as you dreamed to be the next_@natashawatley29_. I love you the mostest and can’t wait for what the future holds for you and this sport______#BetOnWomen_#SoftballWife_#DatJustMyBabyMama",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cloud, Natasha",t__cloud9 ,10/4/20,"8,435",1,N, It’s the fall weather for me__ ,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cloud, Natasha",t__cloud9 ,10/4/20,"8,435",1,N, It’s the fall weather for me__ ,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cloud, Natasha",t__cloud9 ,10/4/20,"8,435",1,N, It’s the fall weather for me__ ,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"Coates, Alaina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Coffey, Nia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collier, Charli",charlicollier,4/13/21,"6,431",2,N,"You see it___. Thank you ESPN, love the pics and the article!
•Fit: @honorthegift Russell Westbrook
•Shoes: @balenciaga Balenciaga
•Hair: @shicandyhair Jahnae
•Makeup: @champagnelifemua Casey
•Jacket: @wearewildfang WildFang
•Pictures: @jennyavocados @sarahlim",3,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collier, Charli",charlicollier,4/13/21,"6,431",2,N,"You see it___. Thank you ESPN, love the pics and the article!
•Fit: @honorthegift Russell Westbrook
•Shoes: @balenciaga Balenciaga
•Hair: @shicandyhair Jahnae
•Makeup: @champagnelifemua Casey
•Jacket: @wearewildfang WildFang
•Pictures: @jennyavocados @sarahlim",3,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collier, Charli",charlicollier,4/13/21,"6,431",2,N,"You see it___. Thank you ESPN, love the pics and the article!
•Fit: @honorthegift Russell Westbrook
•Shoes: @balenciaga Balenciaga
•Hair: @shicandyhair Jahnae
•Makeup: @champagnelifemua Casey
•Jacket: @wearewildfang WildFang
•Pictures: @jennyavocados @sarahlim",3,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collier, Charli",charlicollier,4/13/21,"6,431",2,N,"You see it___. Thank you ESPN, love the pics and the article!
•Fit: @honorthegift Russell Westbrook
•Shoes: @balenciaga Balenciaga
•Hair: @shicandyhair Jahnae
•Makeup: @champagnelifemua Casey
•Jacket: @wearewildfang WildFang
•Pictures: @jennyavocados @sarahlim",3,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collier, Charli",charlicollier,4/13/21,"6,431",2,N,"You see it___. Thank you ESPN, love the pics and the article!
•Fit: @honorthegift Russell Westbrook
•Shoes: @balenciaga Balenciaga
•Hair: @shicandyhair Jahnae
•Makeup: @champagnelifemua Casey
•Jacket: @wearewildfang WildFang
•Pictures: @jennyavocados @sarahlim",3,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collier, Charli",charlicollier,4/15/21,"9,417",2,N,"From 2 years old .. to DRAFT DAY.
•
•
• “ I’M STILL TIPPIN “__",3,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collier, Charli",charlicollier,4/15/21,"14,176",2,N,"WNBA DRAFT ‘21.
thank you Sergio Hudson, @sergiohudson , for designing this beautiful custom piece for me.
Absolutely fabulous.___
Piece: @sergiohudson
Heels: @jimmychoo
Photographer: @em.johnson",2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collier, Charli",charlicollier,4/15/21,"14,176",2,N,"WNBA DRAFT ‘21.
thank you Sergio Hudson, @sergiohudson , for designing this beautiful custom piece for me.
Absolutely fabulous.___
Piece: @sergiohudson
Heels: @jimmychoo
Photographer: @em.johnson",2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collier, Charli",charlicollier,4/15/21,"14,176",2,N,"WNBA DRAFT ‘21.
thank you Sergio Hudson, @sergiohudson , for designing this beautiful custom piece for me.
Absolutely fabulous.___
Piece: @sergiohudson
Heels: @jimmychoo
Photographer: @em.johnson",2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collier, Charli",charlicollier,4/15/21,"14,176",2,N,"WNBA DRAFT ‘21.
thank you Sergio Hudson, @sergiohudson , for designing this beautiful custom piece for me.
Absolutely fabulous.___
Piece: @sergiohudson
Heels: @jimmychoo
Photographer: @em.johnson",2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collier, Charli",charlicollier,4/15/21,"15,886",2,N,"NUMBER 1, enough said. #GodsPlan

__ @em.johnson",2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collier, Charli",charlicollier,4/15/21,"15,886",2,N,"NUMBER 1, enough said. #GodsPlan

__ @em.johnson",2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collier, Charli",charlicollier,4/15/21,"12,548",2,N,"#TakeFlight
@dallaswings",2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collier, Charli",charlicollier,4/15/21,"10,383",2,N,"I give all the Glory to God. last night was a once in a lifetime experience and I’m just so Blessed to have shared it with my strong support system. Having all of my family and close friends there cheering and seeing them full of happiness is what it’s all about. I just want to continue to make you all proud. To my family, friends, and loved ones, thank you for making me a better me__.
Dad I got you____.

And thank you, @dallaswings for the opportunity! __ #TakeFlight",2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collier, Charli",charlicollier,4/15/21,"10,383",2,N,"I give all the Glory to God. last night was a once in a lifetime experience and I’m just so Blessed to have shared it with my strong support system. Having all of my family and close friends there cheering and seeing them full of happiness is what it’s all about. I just want to continue to make you all proud. To my family, friends, and loved ones, thank you for making me a better me__.
Dad I got you____.

And thank you, @dallaswings for the opportunity! __ #TakeFlight",2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collier, Charli",charlicollier,4/15/21,"10,383",2,N,"I give all the Glory to God. last night was a once in a lifetime experience and I’m just so Blessed to have shared it with my strong support system. Having all of my family and close friends there cheering and seeing them full of happiness is what it’s all about. I just want to continue to make you all proud. To my family, friends, and loved ones, thank you for making me a better me__.
Dad I got you____.

And thank you, @dallaswings for the opportunity! __ #TakeFlight",2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collier, Charli",charlicollier,4/15/21,"10,383",2,N,"I give all the Glory to God. last night was a once in a lifetime experience and I’m just so Blessed to have shared it with my strong support system. Having all of my family and close friends there cheering and seeing them full of happiness is what it’s all about. I just want to continue to make you all proud. To my family, friends, and loved ones, thank you for making me a better me__.
Dad I got you____.

And thank you, @dallaswings for the opportunity! __ #TakeFlight",2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collier, Charli",charlicollier,5/15/21,"6,683",2,N,"“Shoutout goes out to NIKE, checks all over me”.
Excited to be apart of the Family. __ @nikebasketball",5,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collier, Charli",charlicollier,5/15/21,"6,683",2,N,"“Shoutout goes out to NIKE, checks all over me”.
Excited to be apart of the Family. __ @nikebasketball",5,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collier, Charli",charlicollier,5/15/21,"6,683",2,N,"“Shoutout goes out to NIKE, checks all over me”.
Excited to be apart of the Family. __ @nikebasketball",5,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collier, Napheesa",napheesa24,7/31/20,"4,681",2,Y,__,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collier, Napheesa",napheesa24,8/16/20,"4,461",2,N,Wubble life,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collier, Napheesa",napheesa24,9/9/20,"3,094",2,N,__,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collier, Napheesa",napheesa24,9/29/20,"7,107",2,N,___ out bubz,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collier, Napheesa",napheesa24,9/29/20,"7,107",1,N,___ out bubz,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collier, Napheesa",napheesa24,9/29/20,"7,107",1,N,___ out bubz,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collier, Napheesa",napheesa24,9/29/20,"7,107",1,N,___ out bubz,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collier, Napheesa",napheesa24,9/29/20,"7,107",1,N,___ out bubz,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collier, Napheesa",napheesa24,9/29/20,"7,107",2,N,___ out bubz,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collier, Napheesa",napheesa24,9/29/20,"7,107",2,N,___ out bubz,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collier, Napheesa",napheesa24,10/3/20,"5,682",1,N,__,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collier, Napheesa",napheesa24,4/15/21,"6,580",2,N,"Draft day babyyyy!
Let’s get it ________",2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collier, Napheesa",napheesa24,4/15/21,"6,580",2,N,"Draft day babyyyy!
Let’s get it ________",2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collier, Napheesa",napheesa24,5/16/21,"3,327",2,N,I absolutely loved playing with this team! Going to miss them so much __,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collier, Napheesa",napheesa24,5/16/21,"3,327",2,N,I absolutely loved playing with this team! Going to miss them so much __,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collier, Napheesa",napheesa24,5/16/21,"3,327",2,N,I absolutely loved playing with this team! Going to miss them so much __,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collier, Napheesa",napheesa24,5/16/21,"3,327",2,N,I absolutely loved playing with this team! Going to miss them so much __,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colson, Sydney",sydjcolson,10/3/20,"1,991",1,N,"Surprise, IT’S ME!! Happy bday Logan! 5 is live! (Bomb backdrop by_@n_credible_designs)",4,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cooper, Te'a",tea.cooper2,3/23/21,"123,087",2,N,Alexa play : Keep ya head up,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cooper, Te'a",tea.cooper2,3/23/21,"123,087",2,N,Alexa play : Keep ya head up,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cooper, Te'a",tea.cooper2,4/12/21,"113,823",2,N,"Minding my business, in my @fashionnova top ! ____ fashionnova partner",5,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cooper, Te'a",tea.cooper2,4/12/21,"113,823",2,N,"Minding my business, in my @fashionnova top ! ____ fashionnova partner",5,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cooper, Te'a",tea.cooper2,4/12/21,"186,281",2,N,"Working out with the Goat , learning from the best ____
#sparklove
__: @googleishuman
Trainer: @dsbg_workouts

Shirt: @marissa",1,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cooper, Te'a",tea.cooper2,4/12/21,"186,281",2,N,"Working out with the Goat , learning from the best ____
#sparklove
__: @googleishuman
Trainer: @dsbg_workouts

Shirt: @marissa",1,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cooper, Te'a",tea.cooper2,4/12/21,"186,281",2,N,"Working out with the Goat , learning from the best ____
#sparklove
__: @googleishuman
Trainer: @dsbg_workouts

Shirt: @marissa",1,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cooper, Te'a",tea.cooper2,4/12/21,"186,281",2,N,"Working out with the Goat , learning from the best ____
#sparklove
__: @googleishuman
Trainer: @dsbg_workouts

Shirt: @marissa",1,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cooper, Te'a",tea.cooper2,4/12/21,"186,281",2,N,"Working out with the Goat , learning from the best ____
#sparklove
__: @googleishuman
Trainer: @dsbg_workouts

Shirt: @marissa",1,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cooper, Te'a",tea.cooper2,4/13/21,"70,946",2,N,"____ __: two words you’ll never hear Te’a Quit __
@dsbg_workout: clothes
@dlmiles3 : trainer
Flicks: @channel91photography
Shirt: @marissa",1,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cooper, Te'a",tea.cooper2,4/13/21,"70,946",2,N,"____ __: two words you’ll never hear Te’a Quit __
@dsbg_workout: clothes
@dlmiles3 : trainer
Flicks: @channel91photography
Shirt: @marissa",1,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cooper, Te'a",tea.cooper2,4/13/21,"70,946",2,N,"____ __: two words you’ll never hear Te’a Quit __
@dsbg_workout: clothes
@dlmiles3 : trainer
Flicks: @channel91photography
Shirt: @marissa",1,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cooper, Te'a",tea.cooper2,4/13/21,"70,946",2,N,"____ __: two words you’ll never hear Te’a Quit __
@dsbg_workout: clothes
@dlmiles3 : trainer
Flicks: @channel91photography
Shirt: @marissa",1,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cooper, Te'a",tea.cooper2,4/13/21,"70,946",2,N,"____ __: two words you’ll never hear Te’a Quit __
@dsbg_workout: clothes
@dlmiles3 : trainer
Flicks: @channel91photography
Shirt: @marissa",1,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cooper, Te'a",tea.cooper2,4/16/21,"137,463",1,N,"BIG TC x 24

Price going up ____ #respectfully",6,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cooper, Te'a",tea.cooper2,4/16/21,"137,463",1,N,"BIG TC x 24

Price going up ____ #respectfully",6,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cooper, Te'a",tea.cooper2,4/16/21,"137,463",1,N,"BIG TC x 24

Price going up ____ #respectfully",6,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cooper, Te'a",tea.cooper2,5/16/21,"68,445",1,N,__TC X SPORT COUTURE __,5,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cooper, Te'a",tea.cooper2,5/16/21,"68,445",1,N,__TC X SPORT COUTURE __,5,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cooper, Te'a",tea.cooper2,9/7/20,"122,338",1,N,_____,5,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cooper, Te'a",tea.cooper2,9/8/20,"186,176",2,N,__love my ladies___#blacklivesmatter_#sayhername_#sayhisname,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cooper, Te'a",tea.cooper2,9/8/20,"186,176",2,N,__love my ladies___#blacklivesmatter_#sayhername_#sayhisname,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cooper, Te'a",tea.cooper2,9/8/20,"186,176",2,N,__love my ladies___#blacklivesmatter_#sayhername_#sayhisname,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cooper, Te'a",tea.cooper2,9/8/20,"186,176",2,N,__love my ladies___#blacklivesmatter_#sayhername_#sayhisname,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cooper, Te'a",tea.cooper2,9/8/20,"186,176",2,N,__love my ladies___#blacklivesmatter_#sayhername_#sayhisname,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cooper, Te'a",tea.cooper2,9/8/20,"186,176",2,N,__love my ladies___#blacklivesmatter_#sayhername_#sayhisname,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cooper, Te'a",tea.cooper2,9/8/20,"186,176",2,N,__love my ladies___#blacklivesmatter_#sayhername_#sayhisname,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cooper, Te'a",tea.cooper2,9/8/20,"186,176",2,N,__love my ladies___#blacklivesmatter_#sayhername_#sayhisname,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cooper, Te'a",tea.cooper2,9/11/20,"157,391",2,N,“ tryna be better than what I been through “ ,3,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cooper, Te'a",tea.cooper2,9/28/20,"105,079",2,N,I appreciate y’all so much __ much love_#LABELIEVED ,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Copper, Kahleah",_klc215,4/13/21,942,1,N,10 toes.,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"Copper, Kahleah",_klc215,4/13/21,942,1,N,10 toes.,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"Copper, Kahleah",_klc215,4/14/21,"1,850",2,N,"I watch everybody change, they thought I lost it.. But now they all bustin' U-ies its goin' cost em’ __#JustAKidFromNorthPhilly

__: @theflawlessfocus",1,,,,,,,,,,,,,,,,,,,,,,,,,,
"Copper, Kahleah",_klc215,4/14/21,"1,850",2,N,"I watch everybody change, they thought I lost it.. But now they all bustin' U-ies its goin' cost em’ __#JustAKidFromNorthPhilly

__: @theflawlessfocus",1,,,,,,,,,,,,,,,,,,,,,,,,,,
"Copper, Kahleah",_klc215,4/14/21,"1,850",2,N,"I watch everybody change, they thought I lost it.. But now they all bustin' U-ies its goin' cost em’ __#JustAKidFromNorthPhilly

__: @theflawlessfocus",1,,,,,,,,,,,,,,,,,,,,,,,,,,
"Copper, Kahleah",_klc215,4/14/21,"1,850",2,N,"I watch everybody change, they thought I lost it.. But now they all bustin' U-ies its goin' cost em’ __#JustAKidFromNorthPhilly

__: @theflawlessfocus",1,,,,,,,,,,,,,,,,,,,,,,,,,,
"Copper, Kahleah",_klc215,4/14/21,"1,850",2,N,"I watch everybody change, they thought I lost it.. But now they all bustin' U-ies its goin' cost em’ __#JustAKidFromNorthPhilly

__: @theflawlessfocus",1,,,,,,,,,,,,,,,,,,,,,,,,,,
"Copper, Kahleah",_klc215,5/13/21,"1,333",2,N,"Drink water & Mind ya business... #HydrationIsKey
Thank you @waiakea & @amsunshinefit ______",2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Copper, Kahleah",_klc215,8/13/20,"1,276",2,N,"1,000 career points in a league I dreamt about being a part of... Oh it’s Up...___#JustAKidFromNorthPhilly 
 
@smallworld_2me2_: on the edit __",2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Copper, Kahleah",_klc215,10/2/20,"1,689",1,N,"Lord, keep me different...__ ",4,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cox, Lauren",lauren_cox15,3/27/21,"3,205",2,N,Welcome to the National Champions Club____,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cox, Lauren",lauren_cox15,3/27/21,"3,205",2,N,Welcome to the National Champions Club____,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cox, Lauren",lauren_cox15,4/15/21,"2,933",2,N,Happy Draft Day!!__ Good luck to everyone tonight__,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cox, Lauren",lauren_cox15,4/15/21,"2,933",2,N,Happy Draft Day!!__ Good luck to everyone tonight__,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cox, Lauren",lauren_cox15,4/15/21,"2,933",2,N,Happy Draft Day!!__ Good luck to everyone tonight__,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cox, Lauren",lauren_cox15,4/15/21,"2,933",2,N,Happy Draft Day!!__ Good luck to everyone tonight__,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cunningham, Sophie",sophie_cham,12/28/20,"3,736",1,N,"dis is my baby dogggg, ruff!",4,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cunningham, Sophie",sophie_cham,1/1/21,"5,600",2,N,"2021. a year that will be filled with love, wisdom, clarity, peace, and SO MUCH laughter! my word that i’m focusing on for the next 365 days is _intentional _i’ll soon make a post to expand on why i chose this word but for now comment your word or mindset going into the new year below",2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cunningham, Sophie",sophie_cham,1/1/21,"5,600",2,N,"2021. a year that will be filled with love, wisdom, clarity, peace, and SO MUCH laughter! my word that i’m focusing on for the next 365 days is _intentional _i’ll soon make a post to expand on why i chose this word but for now comment your word or mindset going into the new year below",2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cunningham, Sophie",sophie_cham,3/25/21,"4,399",1,N,vibe check__,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cunningham, Sophie",sophie_cham,3/25/21,"4,399",1,N,vibe check__,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cunningham, Sophie",sophie_cham,5/15/21,"4,376",2,N,this is actually my audition tape for the next season of the @bacheloretteabc **sports edition**,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cunningham, Sophie",sophie_cham,8/2/20,"7,509",2,N, y’all already know what day it is_______#happysunday,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cunningham, Sophie",sophie_cham,8/16/20,"7,073",2,N,"I’m finally 21(+3)!!!!______ EL OH EL 
 
23 taught me many many lessons but nothing more important than to keep God at the forefront of everything I do and to keep getting better every. single. day. If I keep doing those 2 simple things I’ll eventually be molded into the person He created me to be. 
 
I’m excited my birthday falls on a Sunday because it’s the Lord’s Day AND game day__ Yippy! ",2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cunningham, Sophie",sophie_cham,9/10/20,"3,635",2,N,"Text:  Last regular season game tomorrow night means 3 things: 
 
1. PLAYOFFS are almost here, yippy!__ 
2. Pedicures & manicures are in my near future and the good Lord knows I need it, yippy! ___________ 
3. Most importantly, I’ll be able to get my 22s put back in, yippy!______ ",1,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dangerfield, Crystal",crystaldangerfield5,3/27/21,"1,385",3,Y,"What she said! Swipe to hear Olivia talk about why she thinks there should be more coverage of women’s sports then go sign her petition on change.org ! @changedotorg

The link is in my bio.

The disparities are clear. The next generation is already speaking up. Don’t overthink it.",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dangerfield, Crystal",crystaldangerfield5,3/27/21,"1,385",3,Y,"What she said! Swipe to hear Olivia talk about why she thinks there should be more coverage of women’s sports then go sign her petition on change.org ! @changedotorg

The link is in my bio.

The disparities are clear. The next generation is already speaking up. Don’t overthink it.",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dangerfield, Crystal",crystaldangerfield5,3/27/21,"1,385",3,Y,"What she said! Swipe to hear Olivia talk about why she thinks there should be more coverage of women’s sports then go sign her petition on change.org ! @changedotorg

The link is in my bio.

The disparities are clear. The next generation is already speaking up. Don’t overthink it.",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dangerfield, Crystal",crystaldangerfield5,3/27/21,"1,385",3,Y,"What she said! Swipe to hear Olivia talk about why she thinks there should be more coverage of women’s sports then go sign her petition on change.org ! @changedotorg

The link is in my bio.

The disparities are clear. The next generation is already speaking up. Don’t overthink it.",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dangerfield, Crystal",crystaldangerfield5,4/15/21,"1,778",1,N,A year and a half __ @michellesmoot,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dangerfield, Crystal",crystaldangerfield5,5/11/21,"3,355",1,N,23 __,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dangerfield, Crystal",crystaldangerfield5,5/11/21,"3,355",1,N,23 __,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dangerfield, Crystal",crystaldangerfield5,5/11/21,"3,114",1,N,"You’re worth a double post lol
Thank you for another amazing birthday @michellesmoot __ The last few months have taught us both not to take things for granted & I couldn’t imagine doing that today. You’ve been selfless with everything & you made me feel so special. I’m really happy I have you in my life. I love you __",4,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dangerfield, Crystal",crystaldangerfield5,8/12/21,"4,619",1,N,10 toes ____,4,,,,,,,,,,,,,,,,,,,,,,,,,,
